"","parentId","stationId","name","Location_Easting","Location_Northing"
"441","490G00010197","490G00010197","Newbury Road / Compass Centre",506631,176914
"442","910GHTRWCBS","910GHTRWCBS","Heathrow Central Bus Station",507544,175855.5
"443","490G00012176","490G00012176","Nene Road",507871.5,176945.5
"444","490G00004139","490G00004139","Bolton's Lane",508089,176948
"445","490G00010251","490G00010251","New Road",508482,176934
"446","490G00007811","490G00007811","Harlington Corner",508814.5,176908
"447","490G00015397","490G00015397","Nobel Drive",509362,176934
"448","490G00010677","490G00010677","Oxford Avenue",509632,176969
"449","490G00013596","490G00013596","Craneswater",509832,177006
"450","490G00005704","490G00005704","Waye Avenue",510370,176876
"451","490G00013235","490G00013235","The Avenue",510515,176818
"452","490G00013495","490G00013495","The Parkway",510841,176676
"453","490G00011470","490G00011470","Rectory Road",511134,176553
"454","490G00015462","490G00015462","Henlys Roundabout",511424,176437
"455","490G000040","490G000040","Great West Road / Renfrew Road",511840,176281
"456","490G00118B","490G00118B","Hounslow West Station",512218,176124
"457","490G00012458","490G00012458","St Paul's Church",512580,175920
"458","490G00006406","490G00006406","Wellington Road North",512860,175775
"459","490G00012454","490G00012454","St Michael & St Martin Church",513099,175699
"460","490G00013259","490G00013259","The Bell",513567,175511
"461","490G00013777","490G00013777","Treaty Centre",513867,175555
"462","490G00008399","490G00008399","Hounslow High Street",514171,175794
"463","490G000601","490G000601","Hounslow Bus Station",514449,175957
"464","490G00004327","490G00004327","Bridge Road",514740,176075
"465","490G00012599","490G00012599","Star Road",514921,176184
"466","490G00013620","490G00013620","Thornbury Road",515064,176306
"467","490G00008510","490G00008510","West Thames College",515235,176414
"468","490G01158B","490G01158B","Isleworth Station",515566,176453
"469","490G00009185","490G00009185","Linkfield Road",515736,176470
"470","490G00014874","490G00014874","Wood Lane",515899,176534
"471","490G00007873","490G00007873","Turnpike Way",516181,176682
"472","490G00004635","490G00004635","The Green School",516437,176808
"473","490G00015029","490G00015029","Busch Corner",516600,176895
"474","490G00013141","490G00013141","Syon Lane",516823,177010
"475","490G00003804","490G00003804","Beech Avenue",516998,177107
"476","490G00004296","490G00004296","Brent Lea",517202,177247
"477","490G00004292","490G00004292","Market Place",517632,177407
"478","490G00004289","490G00004289","Brentford County Court",517844,177476
"479","490G00006297","490G00006297","Watermans Centre",518237,177730
"480","490G00004293","490G00004293","The Musical Museum",518433,177821
"481","490G00008690","490G00008690","London Museum Of Water and Steam",518740,177982
"482","490G01167X","490G01167X","Kew Bridge Station",519005,178095
"483","490G00004290","490G00004290","Brentford Fountain Leisure Centre",519206,178270
"484","490G000750","490G000750","Thorney Hedge Road",519648,178441
"485","490G00094B","490G00094B","Gunnersbury Station",519799,178464
"486","490G00005211","490G00005211","Chiswick Road",520141,178533
"487","490G000807","490G000807","Turnham Green Church",520555,178504
"488","490G00005423","490G00005423","Clifton Gardens",520789,178495
"489","490G00005210","490G00005210","Chiswick Police Station",521027,178513
"490","490G00013850","490G00013850","Chiswick Lane",521349,178543
"491","490G00012521","490G00012521","Stamford Brook Bus Garage",521628,178577.5
"492","490G000535","490G000535","Goldhawk Road / Young's Corner",521811,178620
"493","490G00012533","490G00012533","Ravenscourt Park",522269,178641
"494","490G00188A","490G00188A","Ravenscourt Park Station",522563.333333333,178670
"495","490G00005937","490G00005937","Dalling Road",522588,178592
"496","490G00015588","490G00015588","Lamington Street",522862,178767
"497","490G00007239","490G00007239","Iffley Road",522999,178769
"498","490G00097T","490G00097T","Hammersmith Stn / H&C and Circle Lines",523309,178646
"499","490G000565","490G000565","Hammersmith Bus Station",523423.714285714,178527.285714286
"500","490G00008997","490G00008997","Latymer Court",523772.5,178653
"501","490G00004455","490G00004455","Brook Green",523952,178694
"502","490G00010357","490G00010357","North End Road",524244,178856
"503","490G00008287","490G00008287","Holland Road",524584,179096
"504","490G00003106","490G00003106","Warwick Gardens",524815,179160.666666667
"505","490G00005528","490G00005528","The Design Museum",525021.333333333,179278
"506","490G00010984","490G00010984","Phillimore Gardens",525274.75,179419.75
"507","490G00110R","490G00110R","High Street Kensington Station",525481.5,179545.5
"508","490G00011761","490G00011761","Kensington Palace",525848,179725
"509","490G00010728","490G00010728","Palace Gate",526106,179669
"510","490G00019923","490G00019923","Queen's Gate",526332,179632
"511","490G00011750","490G00011750","Royal Albert Hall",526673,179652
"512","490G00011198","490G00011198","Prince Of Wales Gate",527043,179702
"513","490G00011822","490G00011822","Rutland Gardens",527314,179697
"514","490G000575","490G000575","Knightsbridge Station  / Harrods",527628.666666667,179588
"515","490G00119S","490G00119S","Hyde Park Corner Station",528257,179848
"516","490G00010574","490G00010574","Old Park Lane / Hard Rock Cafe",528625.333333333,179989.666666667
"517","490G00093PE","490G00093PE","Green Park Station",528998.4,180295.8
"518","490G00010526","490G00010526","Old Bond Street / Royal Academy",529228.75,180462.5
"519","490G00179B","490G00179B","Piccadilly Circus",529437.5,180572.75
"520","490G00020307","490G00020307","Haymarket / Jermyn Street",529680,180626
"521","490G00045","490G00045","Charing Cross Stn / Trafalgar Square",530161.666666667,180489
"522","490G00012247","490G00012247","Southampton Street / Covent Garden",530418,180720
"523","490G00019703","490G00019703","Aldwych / Drury Lane",530643,180986
"524","490G00012391","490G00012391","Liverpool Street Station",533373.2,181855.2
"525","490G00138G","490G00138G","Liverpool Street Station",533318,181632
"526","490G00010527","490G00010527","Old Broad Street",532934,181204
"527","490G00010200","490G00010200","St Paul's Churchyard",532153,181048
"528","490G00012873","490G00012873","St Paul's Cathedral",532012,181089.333333333
"529","490G00019767","490G00019767","City Thameslink Stn  / Ludgate Circus",531694,181171
"530","490G00012105","490G00012105","Shoe Lane",531473,181168
"531","490G00006826","490G00006826","Fetter Lane",531348.857142857,181167.428571429
"532","490G00015067","490G00015067","Chancery Lane",531214,181130
"533","490G000731","490G000731","The Royal Courts Of Justice",530981.571428571,181030.857142857
"534","490G000386","490G000386","Aldwych / Somerset House",530790.555555556,180919.555555556
"535","490G000737","490G000737","Savoy Street",530527,180768
"536","490G00003112","490G00003112","Bedford Street",530340,180638
"537","490G000803","490G000803","Trafalgar Square / Charing Cross Stn",530134.285714286,180474.428571429
"538","490G000832","490G000832","Whitehall / Trafalgar Square",530082.25,180265.5
"539","490G00221V","490G00221V","St James's Park Station",529575.666666667,179286.666666667
"540","490G000394","490G000394","Westminster City Hall",529416.333333333,179241
"541","490G000830","490G000830","Westminster Cathedral / Victoria Stn",529117,179152
"542","490G000813","490G000813","Victoria Coach Station",528656,178648
"543","490G00020327","490G00020327","Pimlico Road / Ebury Bridge Road",528422,178485
"544","490G00011764","490G00011764","Royal Hospital Road",528088,178389
"545","490G00206H","490G00206H","Sloane Square Station",528004.5,178672.5
"546","490G00006224","490G00006224","Duke Of York Square",527787.333333333,178504.666666667
"547","490G00014150","490G00014150","Walpole Street",527686,178409
"548","490G00009666","490G00009666","Markham Street",527504.333333333,178267.666666667
"549","490G00005073","490G00005073","Chelsea Old Town Hall",527354,178168.666666667
"550","490G00004809","490G00004809","Carlyle Square",527071,177980
"551","490G00003682","490G00003682","Beaufort Street",526807,177774
"552","490G00005076","490G00005076","Edith Grove / Worlds End",526529,177495
"553","490G00009370","490G00009370","Worlds End Health Centre",526144,177300
"554","490G00011788","490G00011788","Rumbold Road",525887,177065
"555","490G00013888","490G00013888","Tyrawley Road",525633,176939
"556","490G000526","490G000526","Fulham Town Hall",525452,177130
"557","490G00000352","490G00000352","Fulham Broadway",525230,177244
"558","490G00007875","490G00007875","North End Road",525012,177244
"559","490G00012117","490G00012117","Shorrolds Road",524957.5,177325
"560","490G00013556","490G00013556","Sherbrooke Road",524527,177300
"561","490G00007759","490G00007759","Munster Road",524237,177361
"562","490G00007050","490G00007050","Fulham Cross",524025,177505
"563","490G00007530","490G00007530","Greyhound Road",523692.5,177688.5
"564","490G00004991","490G00004991","Charing Cross Hospital",523570.75,177975.25
"565","490G000563","490G000563","Hammersmith Broadway",523461.8,178366.2
"566","490G000625","490G000625","Kings Mall Shopping Centre",523165,178574
"567","490G00007711","490G00007711","Hammersmith Town Hall",522775,178553
"568","490G00007272","490G00007272","Goldhawk Road (W6)",521811,178620
"569","490G00240KK","490G00240KK","Turnham Green Station",521208,178744
"570","490G00003797","490G00003797","Bedford Road",521169,178967
"571","490G00009673","490G00009673","Marlborough Crescent",521126,179210
"572","490G00011777","490G00011777","Rugby Road",521041,179530
"573","490G00012889","490G00012889","St Peter's Church",520757,179610
"574","490G00019207","490G00019207","Wilkinson Way",520517,179595
"575","490G00010968","490G00010968","Meon Road",520373,179799
"576","490G00003077","490G00003077","Mill Hill Road",519589,179975
"577","490G0000S","490G0000S","Acton Town Station",519409,179600
"578","490G000555","490G000555","Gunnersbury Avenue",519181,179429
"579","490G00010522","490G00010522","Gunnersbury Park",518863,179385
"580","490G00008874","490G00008874","Knights Avenue",518448,179420
"581","490G00009201","490G00009201","Lionel Road North",518059,179191
"582","490G00012276","490G00012276","South Ealing Road",517699,179067
"583","490G00008591","490G00008591","Julien Road",517188,178971
"584","490G00159X","490G00159X","Northfields Station",517055,179194
"585","490G00007333","490G00007333","Graham Avenue",516864,179630
"586","490G00008110","490G00008110","Hessel Road",516728,179837
"587","490G00015589","490G00015589","Sherwood Close",516728,180087
"588","490G00013447","490G00013447","Dean Gardens / Mattock Lane",516722,180411
"589","490G00015251","490G00015251","Dane Road",516988.5,180519
"590","490G00012763","490G00012763","St Leonards Road",517198,180589
"591","490G00004143","490G00004143","Bond Street",517610,180702
"592","490G00007939","490G00007939","Ealing Broadway Stn   / Haven Green",517906,180997
"593","490G000694","490G000694","Oxford Circus Stn  / Margaret Street",529009,181312
"594","490G000803","490G000803","Charing Cross Stn  / Trafalgar Square",530134.285714286,180474.428571429
"595","490G000385","490G000385","Aldwych",530625,180948
"596","490G00019205","490G00019205","Ludgate Circus",531570,181182
"597","490G00009443","490G00009443","Ludgate Hill / Old Bailey",531808,181155
"598","490G00040E","490G00040E","Cannon Street Station",532566,180937
"599","490G00148K","490G00148K","Monument Station",533089,180816
"600","490G000541","490G000541","Great Tower Street",533244,180754
"601","490G000795","490G000795","Tower Of London",533623,180728
"602","490G000654","490G000654","Mansell Street",533791,181080
"603","490G00004G","490G00004G","Aldgate East Station",533820,181304.4
"604","490G00009276","490G00009276","London Metropolitan University",534302.5,181319.5
"605","490G00010255","490G00010255","New Road",534587,181316
"606","490G00014308","490G00014308","Watney Market",534952,181291.5
"607","490G00012782","490G00012782","St Mary's & St Michael's Church",535235,181262.5
"608","490G00003353","490G00003353","Arbour Square",535551,181202
"609","490G00012669","490G00012669","Stepney Methodist Church",535821.5,181176.5
"610","490G01180W","490G01180W","Limehouse Station",536086,181137
"611","490G00009403","490G00009403","Lowell Street",536487,181117.5
"612","490G00011873","490G00011873","Salmon Lane",536624,181117
"613","490G000639","490G000639","Burdett Road",536807,181120
"614","490G00013965","490G00013965","University Of Cumbria In London",537155,181018
"615","490G00013936","490G00013936","Upper North Street",537382,180971
"616","490G00011114","490G00011114","Poplar Recreation Grd / Poplar Stn",537647,180985
"617","490G000454","490G000454","Chrisp Street Market",537852,181009
"618","490G000400","490G000400","Bazely Street",538087,181033
